national_rank,state_rank,yield,field_state,class,till_maturity_days,date_planted,planting_rate,row_spacing,number_of_rows,planter_make,planter_model,previous_year_crop,seed_treatment,soil_test,soil_test_year,tillage_practice,shallow_till,shallow_trips,deep_till,deep_trips,estimated_percent,product_1,product_2,product_3,product_4,product_5,product_6,product_7,product_8,product_9,harvest_population,nitrogen,phosphorus,potash,trace_element,manure,when_applied_fall,when_applied_spring,when_applied_at_planting,when_applied_side_dress,start_fertilizer,nitrogen_surface,nitrogen_surface_times,nitrogen_incorporated,nitrogen_incorporated_times,nitrogen_irrigation,nitrogen_irrigation_times,irrigated,method,acres_inches,tillage_practice1,harvester_make,harvester_model,total_acres,date_harvested,row_spacing_1,total_length_of_all_rows,total_rows_width,acres_harvested,total_bushels_harvested,bushels_per_acres,recheck,recheck_reason,total_length_of_all_rows_recheck,total_rows_width_recheck,acres_harvested_recheck,total_bushels_harvested_recheck,bushels_per_acres_recheck
344,45,238.7718,OH,B:Conventional Non-Irrigated Class,120,2019-04-17,34000,30,24,John Deere,1770,Soybeans,NA,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,9770,50,2019-09-25,30,26064,2.5,1.4959,357.1788,238.7718,First Check,No recheck required,0,2.5,0,0,0
301,1,217.9623,CO,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",108,2019-04-25,32000,30,24,John Deere,1775NT,Wheat – Fall,Apron Max+Poncho 250,FALSE,0,Strip-Till,FALSE,0,FALSE,0,40,Herbicide:Anthem ATZ,NA,NA,NA,NA,NA,NA,NA,NA,30000,240,40,20,"S:10lbs, Zn:1.5lbs",NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,2,TRUE,3,TRUE,Sprinkler,16,Strip-Till,New Holland,CR8090,108,2019-10-18,30,34344,2.5,1.9711,429.6255,217.9623,First Check,No recheck required,0,2.5,0,0,0
81,2,239.9816,AL,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",120,2019-03-22,30000,30,16,John Deere,1795,Wheat/Soybeans,NA,TRUE,2018,Strip-Till,FALSE,0,FALSE,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,26600,200,60,105,S:36,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,1,FALSE,0,FALSE,NA,0,Strip-Till,John Deere,S690,280,2019-08-29,30,22464,2.5,1.2893,309.4083,239.9816,First Check,No recheck required,0,2.5,0,0,0
294*,8*,117.5411,CO,C:No-Till Non-Irrigated Class,106,2019-04-20,12500,30,24,John Deere,1775NT,Wheat – Fall,Apron Max+Poncho 250,FALSE,0,No-Till,FALSE,0,FALSE,0,52,Herbicide:Anthem ATZ,NA,NA,NA,NA,NA,NA,NA,NA,12500,8,20,5,"S:5lbs, Zn:.5lbs",NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,New Holland,CR8090,157,2019-10-21,30,56208,2.5,3.2259,379.1758,117.5411,First Check,No recheck required,0,2.5,0,0,0
295*,9,116.9644,CO,C:No-Till Non-Irrigated Class,105,2019-04-20,12500,30,24,John Deere,1775NT,Wheat – Fall,Apron Max+Poncho 250,FALSE,0,No-Till,FALSE,0,FALSE,0,50,Herbicide:Anthem ATZ,NA,NA,NA,NA,NA,NA,NA,NA,12500,8,20,5,"Zn:5lbs, S:.5lbs",NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,FALSE,0,FALSE,NA,0,No-Till,New Holland,CR8090,320,2019-10-23,30,58056,2.5,3.332,389.7253,116.9644,First Check,No recheck required,0,2.5,0,0,0
84,4,255.8329,NE,A:Conventional Non-Irrigated Class,110,2019-04-21,35000,20,36,Kinze,3700,Soybeans,Poncho 1250+VOTiVO,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S670,40,2019-10-25,20,33948,1.6667,1.2989,332.3014,255.8329,First Check,No recheck required,0,1.6667,0,0,0
40,8,278.6136,WI,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",112,2019-05-14,34000,30,6,Case IH,950,Soybeans,Poncho 250+Trilex,TRUE,2016,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:AAtrex 4L,Fungicide:Priaxor,Herbicide:Dual II,NA,NA,NA,NA,NA,NA,33000,200,50,80,"B:5lbs, S:10lbs",NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,Case IH,7088,26,2019-11-01,30,22122,2.5,1.2696,353.7278,278.6136,First Check,No recheck required,0,2.5,0,0,0
165,3,245.6668,KS,C:No-Till Non-Irrigated Class,115,2019-04-23,34000,30,16,Case IH,1250 Front-Fold Early Riser,Soybeans,Poncho 1250+VOTiVO,TRUE,2018,No-Till,FALSE,0,FALSE,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,180,60,50,Zn:20lbs,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,No-Till,Claas,740,40,2019-10-16,30,22832,2.5,1.3104,321.9218,245.6668,First Check,No recheck required,0,2.5,0,0,0
265*,38*,251.6194,OH,B:Conventional Non-Irrigated Class,110,2019-05-23,32490,30,16,John Deere,1770NT,Soybeans,Acceleron+Poncho 250,TRUE,2016,Conventional,TRUE,2,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,240,50,120,"Zn:2lbs, S:24lbs",NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,9870 STS,65,2019-11-02,30,23748.6632,2.5,1.363,342.9573,251.6194,First Check,No recheck required,0,2.5,0,0,0
91,4,260.8756,KS,G:No-Till Irrigated Class,111,2019-04-13,36000,20,24,John Deere,1790 CCS,Corn,Poncho 1250+VOTiVO,TRUE,2018,No-Till,FALSE,0,FALSE,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,TRUE,Sprinkler,3,No-Till,Case IH,8230,151,2019-09-24,20,33648,1.6667,1.2874,335.8512,260.8756,First Check,No recheck required,0,1.6667,0,0,0
53,11,276.3235,WI,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",104,2019-05-15,34000,30,6,Case IH,950,Soybeans,Acceleron+Poncho 250,TRUE,2016,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:Dual,Herbicide:AAtrex 4L,Fungicide:Priaxor,NA,NA,NA,NA,NA,NA,33500,200,50,80,"B:5lbs, S:10lbs",NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,Case IH,7088,25,2019-11-01,30,22182,2.5,1.2731,351.7874,276.3235,First Check,No recheck required,0,2.5,0,0,0
192,73,260.643,IA,B:Conventional Non-Irrigated Class,113,2019-04-19,34000,20,36,Kinze,3700,Soybeans,Cruiser 250/Raxil,FALSE,0,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S680,15,2019-10-12,20,34020,1.6667,1.3017,339.279,260.643,First Check,No recheck required,0,1.6667,0,0,0
135,7,238.1526,KS,G:No-Till Irrigated Class,112,2019-04-30,30000,30,16,Case IH,1235,Soybeans,Poncho 250,TRUE,2019,No-Till,FALSE,0,FALSE,0,30,Herbicide:Lumax,NA,NA,NA,NA,NA,NA,NA,NA,30000,220,30,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,TRUE,Sprinkler,7,No-Till,Case IH,8120,120,2019-09-25,30,35952,2.5,2.0634,491.4041,238.1526,First Check,No recheck required,0,2.5,0,0,0
157,8,163.8113,KS,G:No-Till Irrigated Class,101,2019-05-15,25000,30,8,Case IH,1200,Sorghum,Poncho 250,FALSE,0,No-Till,FALSE,0,FALSE,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,120,15,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,FALSE,0,TRUE,Sprinkler,3,No-Till,Case IH,1688,100,2019-10-16,30,25312,2.5,1.4527,237.9687,163.8113,First Check,No recheck required,0,2.5,0,0,0
69,4,264.771,MD,A:Conventional Non-Irrigated Class,111,2019-04-21,30000,30,12,Kinze,3600TR,Soybeans,Mid rate ppst,TRUE,2019,Conventional,TRUE,2,FALSE,0,0,Herbicide:Capreno,Herbicide:Atrazine,Herbicide:Roundup PowerMax,Fungicide:Quilt Xcel,NA,NA,NA,NA,NA,30000,0,0,0,NA,Poultry:3tons,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,1680,60,2019-09-05,30,26167.3328,2.5,1.5018,397.6331,264.771,First Check,No recheck required,0,2.5,0,0,0
170,22,237.1842,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",115,2019-04-23,42500,20,24,John Deere,1790 CCS,Soybeans,LumiGEN,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000,215,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,S680,47,2019-09-13,20,84360,1.6667,3.2278,765.5833,237.1842,First Check,No recheck required,0,1.6667,0,0,0
114,6,250.6154,KS,G:No-Till Irrigated Class,113,2019-04-26,27000,30,16,Case IH,1200,Corn,Poncho 250,TRUE,2019,No-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,230,30,0,Zn:null,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,TRUE,Sprinkler,7,No-Till,Case IH,1680,70,2019-10-18,30,26656,2.5,1.5298,383.3914,250.6154,First Check,No recheck required,0,2.5,0,0,0
108*,13,265.0835,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",115,2019-05-15,35000,30,24,White,9824,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,260,100,100,B:2qts,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,TRUE,1,FALSE,0,FALSE,NA,0,Strip-Till,John Deere,S680,160,2019-10-23,30,23696.646,2.5,1.36,360.5135,265.0835,First Check,No recheck required,0,2.5,0,0,0
250*,21*,240.6251,MS,I:Conventional Irrigated Class,118,2019-04-28,38000,15,11,John Deere,7100,Soybeans,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,280,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,8,Conventional,John Deere,S770,65,2019-09-03,15,53232,1.25,1.5275,367.5549,240.6251,First Check,No recheck required,0,1.25,0,0,0
314*,27,217.7224,MS,I:Conventional Irrigated Class,105,2019-04-29,38000,15,9,John Deere,7100,Soybeans,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,280,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,8,Conventional,John Deere,S690,80,2019-09-03,15,53232,1.25,1.5275,332.571,217.7224,First Check,No recheck required,0,1.25,0,0,0
253,22,237.7358,MS,I:Conventional Irrigated Class,118,2019-04-12,36000,40,12,John Deere,1720 Stack-Fold MaxEmerge Plus,Cotton,NA,FALSE,0,Conventional,FALSE,0,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,250,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,9,Conventional,John Deere,S680,130,2019-08-30,40,61232,3.3333,4.6856,1113.9349,237.7358,First Check,No recheck required,0,3.3333,0,0,0
245,20,243.2236,MS,I:Conventional Irrigated Class,118,2019-04-17,36000,40,12,John Deere,1720 Stack-Fold MaxEmerge Plus,Cotton,NA,FALSE,0,Conventional,TRUE,1,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,250,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,10,Conventional,John Deere,S680,65,2019-08-30,40,53776,3.3333,4.115,1000.8652,243.2236,First Check,No recheck required,0,3.3333,0,0,0
72,3,280.2973,OR,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",112,2019-04-19,38000,30,8,John Deere,1760NT,Corn,Acceleron 500,TRUE,2019,Minimum-Till,TRUE,3,FALSE,0,0,Herbicide:Roundup RT,Herbicide:Roundup RT,Herbicide:Dual II Magnum,NA,NA,NA,NA,NA,NA,37250,317,60,0,S:30lbs,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,TRUE,3,TRUE,Sprinkler,30,Minimum-Till,John Deere,9760 STS,100,2019-10-09,30,23481,2.5,1.3476,377.7287,280.2973,First Check,No recheck required,0,2.5,0,0,0
194*,12,255.3361,MS,I:Conventional Irrigated Class,118,2019-04-11,36000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,280,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,8,Conventional,John Deere,S670,90,2019-08-30,40,20592,3.3333,1.5757,402.3331,255.3361,First Check,No recheck required,0,3.3333,0,0,0
196*,13,255.1669,MS,I:Conventional Irrigated Class,118,2019-04-11,36000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36000,280,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,8,Conventional,John Deere,S670,110,2019-08-30,40,18576,3.3333,1.4215,362.7198,255.1669,First Check,No recheck required,0,3.3333,0,0,0
124*,*,271.9846,MS,I:Conventional Irrigated Class,120,2019-04-15,32000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,280,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,8,Conventional,John Deere,S670,160,2019-09-12,40,18408,3.3333,1.4086,383.1175,271.9846,First Check,No recheck required,0,3.3333,0,0,0
151*,7*,227.5944,MS,A:Conventional Non-Irrigated Class,120,2019-04-17,34000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,230,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S670,110,2019-09-12,40,18656,3.3333,1.4276,324.9138,227.5944,First Check,No recheck required,0,3.3333,0,0,0
121*,*,273.3013,MS,I:Conventional Irrigated Class,120,2019-04-17,34000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,280,0,0,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,TRUE,Furrow,10,Conventional,John Deere,S670,187,2019-09-12,40,17296,3.3333,1.3235,361.7143,273.3013,First Check,No recheck required,0,3.3333,0,0,0
123*,3,238.4873,MS,A:Conventional Non-Irrigated Class,120,2019-04-20,34000,40,12,Great Plains,3PYPA,Cotton,NA,FALSE,0,Conventional,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,250,0,0,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,John Deere,S670,67,2019-09-12,40,23616,3.3333,1.8071,430.9704,238.4873,First Check,No recheck required,0,3.3333,0,0,0
170,58,163.9318,MI,"E:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Non-Irrigated Class",105,2019-05-16,35000,20,36,John Deere,DB60,Soybeans,NA,TRUE,2018,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:TripleFLEX,Herbicide:Roundup PowerMax,NA,NA,NA,NA,NA,NA,NA,33500,150,40,55,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,John Deere,S780,62,2019-11-06,20,63720,1.6667,2.4381,399.6822,163.9318,First Check,No recheck required,0,1.6667,0,0,0
162,61,264.2912,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",113,2019-04-26,34000,30,12,John Deere,1725 Integral Stack-Fold,Soybeans,NA,FALSE,0,Strip-Till,FALSE,0,FALSE,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,33000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,TRUE,2,TRUE,1,TRUE,Sprinkler,1,Strip-Till,John Deere,S660,235,2019-10-27,30,55660,2.5,3.1944,844.2519,264.2912,First Check,No recheck required,0,2.5,0,0,0
157,20,243.5717,OH,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",92,2019-05-22,33000,30,16,Kinze,3600,Soybeans,Acceleron,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,Herbicide:TripleFLEX,Herbicide:Atrazine 4L,NA,NA,NA,NA,NA,NA,NA,34000,225,85,100,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,Claas,Lexion 580,20,2019-11-04,30,33664,2.5,1.932,470.5806,243.5717,First Check,No recheck required,0,2.5,0,0,0
173,3,259.3886,MN,I:Conventional Irrigated Class,111,2019-05-04,36000,30,36,Case IH,1265,Sweet Corn,PPST 250,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Herbicide:Keystone LA,Herbicide:Callisto,Herbicide:Buccaneer 5,Fungicide:Headline AMP,NA,NA,NA,NA,NA,36000,230,80,100,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,TRUE,2,TRUE,Sprinkler,4,Conventional,Case IH,8230,147,2019-11-08,30,30480,2.5,1.7493,453.7484,259.3886,First Check,No recheck required,0,2.5,0,0,0
104,1,278.082,MN,I:Conventional Irrigated Class,107,2019-05-04,36000,30,36,Case IH,1265,Sweet Corn,PPST 250,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Herbicide:Keystone LA,Herbicide:Buccaneer 5,Herbicide:Callisto,Fungicide:Headline AMP,NA,NA,NA,NA,NA,35000,230,80,100,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,TRUE,2,TRUE,Sprinkler,5,Conventional,Case IH,8230,147,2019-11-08,30,30480,2.5,1.7493,486.4489,278.082,First Check,No recheck required,0,2.5,0,0,0
172,2,259.6799,MN,I:Conventional Irrigated Class,112,2019-05-05,36000,30,36,Case IH,1265,Corn,PPST 250,FALSE,0,Conventional,TRUE,1,TRUE,1,0,Herbicide:Keystone LA,Herbicide:Callisto,Herbicide:Buccaneer 5,Fungicide:Headline AMP,NA,NA,NA,NA,NA,35000,230,80,100,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,TRUE,2,TRUE,Sprinkler,5,Conventional,Case IH,8230,230,2019-11-08,30,26748,2.5,1.5351,398.6346,259.6799,First Check,No recheck required,0,2.5,0,0,0
391*,17,229.3224,MO,B:Conventional Non-Irrigated Class,109,2019-04-09,29400,20,36,Kinze,3700,Soybeans,Acceleron,TRUE,2018,Conventional,TRUE,2,TRUE,1,0,Herbicide:Trizmet II,Herbicide:Buccaneer 5,Herbicide:Atrazine,Herbicide:Callisto,Fungicide:Delaro,Insecticide:Silencer,NA,NA,NA,29000,205,0,0,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,FALSE,0,FALSE,NA,0,Conventional,Case IH,8240,112,2019-09-20,20,49536,1.6667,1.8954,434.6577,229.3224,First Check,No recheck required,0,1.6667,0,0,0
229,5,247.2903,MN,I:Conventional Irrigated Class,109,2019-05-07,36000,30,36,Case IH,1265,Corn,PPST 250,TRUE,2018,Conventional,TRUE,1,TRUE,1,0,Herbicide:Keystone LA,Herbicide:Buccaneer 5,Herbicide:Callisto,Fungicide:Headline AMP,NA,NA,NA,NA,NA,34000,230,80,100,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,TRUE,2,TRUE,2,TRUE,Sprinkler,5,Conventional,Case IH,8230,156,2019-11-22,30,26460,2.5,1.5186,375.5351,247.2903,First Check,No recheck required,0,2.5,0,0,0
290*,11*,247.8548,MO,B:Conventional Non-Irrigated Class,116,2019-04-20,35550,20,36,Kinze,3700,Soybeans,Acceleron,TRUE,2018,Conventional,TRUE,3,FALSE,0,0,Herbicide:Trizmet II,Herbicide:Buccaneer 5,Herbicide:Atrazine,Herbicide:Callisto,Fungicide:Delaro,Insecticide:Silencer,NA,NA,NA,35550,205,0,0,NA,Poultry:2tons,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,FALSE,0,FALSE,NA,0,Conventional,Case IH,8240,146,2019-10-08,20,53423.9982,1.6667,2.0441,506.6399,247.8548,First Check,No recheck required,0,1.6667,0,0,0
104,5,255.4611,VA,G:No-Till Irrigated Class,118,2019-04-21,35000,30,12,Kinze,3600,Corn,Poncho 1250+VOTiVO,TRUE,2019,No-Till,FALSE,0,FALSE,0,100,Herbicide:Leadoff,Herbicide:Atrazine,Herbicide:Realm Q,Herbicide:Generic Roundup,Herbicide:Generic Roundup,NA,NA,NA,NA,34000,275,80,160,"B:1lbs, Zn:3lbs, S:15lbs",NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,0,FALSE,0,TRUE,Sprinkler,3,No-Till,Case IH,2388,20,2019-09-30,30,24180,2.5,1.3877,354.5034,255.4611,First Check,No recheck required,0,2.5,0,0,0
143,18,251.9054,IL,"F:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Class Non-Irrigated Class",111,2019-04-22,33500,30,16,Kinze,3600,Soybeans,Cruiser 250/Raxil,FALSE,0,Minimum-Till,TRUE,1,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,200,125,200,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,Minimum-Till,New Holland,CR9040,80,2019-10-25,30,27840,2.5,1.5978,402.4945,251.9054,First Check,No recheck required,0,2.5,0,0,0
125,24,246.0136,NE,G:No-Till Irrigated Class,115,2019-04-20,34000,30,16,Case IH,2150 Early Riser Front Fold,Soybeans,NA,FALSE,0,No-Till,FALSE,0,FALSE,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,32000,240,40,0,Ag:4null,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,TRUE,1,TRUE,Sprinkler,3,No-Till,Case IH,7230,143,2019-11-01,30,22057.3336,2.5,1.2659,311.4286,246.0136,First Check,No recheck required,0,2.5,0,0,0
126,43,270.1972,NE,"H:Strip-Till, Minimum-Till, Mulch-Till, Ridge-Till Irrigated Class",108,2019-05-02,30000,30,12,Kinze,2100,Soybeans,PPST 250,TRUE,2019,Ridge-Till,TRUE,1,FALSE,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,29000,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,FALSE,0,TRUE,Furrow,6,Ridge-Till,Case IH,2388,104,2019-10-17,30,26176,2.5,1.5023,405.9172,270.1972,First Check,No recheck required,0,2.5,0,0,0
276,22,231.4799,MI,I:Conventional Irrigated Class,106,2019-05-14,34000,30,24,John Deere,1770 NT CCS,Soybeans,Acceleron,TRUE,2017,Conventional,TRUE,2,FALSE,0,0,Herbicide:Harness Xtra 5.6L,Herbicide:TripleFLEX,Herbicide:Roundup PowerMax,Fungicide:Trivapro,NA,NA,NA,NA,NA,34000,0,0,0,NA,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0,TRUE,1,TRUE,1,TRUE,Sprinkler,15,Conventional,John Deere,S780,160,2019-10-24,30,24657.9996,2.5,1.4152,327.5903,231.4799,First Check,No recheck required,0,2.5,0,0,0
211,20,223.9933,NE,C:No-Till Non-Irrigated Class,120,2019-05-06,28000,30,12,John Deere,1710 Vertical-Fold,Soybeans,Apron Max+Poncho 250,TRUE,2018,No-Till,FALSE,0,FALSE,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,27000,135,25,25,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,TRUE,1,FALSE,0,FALSE,NA,0,No-Till,John Deere,S550,88,2019-11-01,30,22510.8,2.5,1.2919,289.377,223.9933,First Check,No recheck required,0,2.5,0,0,0
165*,6*,223.6949,NE,A:Conventional Non-Irrigated Class,111,2019-05-03,27500,30,16,John Deere,1720 Stack-Fold MaxEmerge Plus,Soybeans,NA,TRUE,2017,Conventional,TRUE,2,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,28100,180,30,20,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,Case IH,6088,45,2019-10-28,30,84800,2.5,4.8669,1088.7008,223.6949,First Check,No recheck required,0,2.5,0,0,0
378,16,232.6755,MO,B:Conventional Non-Irrigated Class,113,2019-04-12,34000,30,12,Kinze,3660,Soybeans,PPST 250,FALSE,0,Conventional,TRUE,1,FALSE,0,0,Herbicide:Resicore,NA,NA,NA,NA,NA,NA,NA,NA,34000,250,70,50,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,1,FALSE,0,FALSE,NA,0,Conventional,John Deere,S660,40,2019-09-26,30,24664,2.5,1.4155,329.3521,232.6755,First Check,No recheck required,0,2.5,0,0,0
